job_title,job_category,company,location,region,salary,link,summary
Data & Reporting Analyst (SAP experience essential),Data Analyst,Ambition,Homebush NSW,New South Wales,$50 - $60 an hour,https://au.indeed.com//rc/clk?jk=d0a4958376ae943b&fccid=c9cd3dc1c74035d6&vjs=3,"The role will suit someone with 2+ years work experience in customer service, data administration, general support or entry level IT or finance master data positions. A demonstrated background in meeting customer requirements in a timely manner, problem solving, accuracy and attention to detail, the ability to learn new systems and some existing technical skills (intermediate excel as a minimum, SQL and Macro a plus) will be required.
Only candidates with the following skills should apply:
Strong reporting skills
Ability to create stored procedures and write complex SQL queries for data extraction
Strong skills with SQL Server database
Experience extracting data from different data sources and databases
Demonstrated experience querying/ manipulating data using SQL
Excel development VBA/ macro to use for creating reports/ output
Skills with data manipulation and displaying of data using Excel graphs
Marco reports, development, design and troubleshooting of existing report
Ability to work with customers and answer any reporting queries
Strong attention to detail
Strong problem solving skills
Ability to communicate clearly both in writing and verbal
Ability to work in a team and unsupervised"
Data Insights Analyst (Ref: 4560),Data Analyst,Enterprise IT Resources Pty Ltd,Sydney NSW,New South Wales,$450 - $482 a day,https://au.indeed.com//rc/clk?jk=7cbf4b0bf593e87c&fccid=936ebb0f42ae5c41&vjs=3,"The Company:
This well-known government department, based in the CBD currently has the need for a Data Insights Analyst to join their growing, high performing team. The team is in a unique position where it has full control of the end-to-end data and analytics infrastructure stack.
The Role:
This is a unique opportunity to work on very high profile projects with a very high performing team, giving you the opportunity to enhance your existing skills.

You will:
use a range of metrics to assist with the monitoring and evaluation of the performance of the market and sector in order to inform decision making
undertake data analysis and reporting to assist the Director and other senior officers in policy development, identifying risks and mitigation strategies.
work with other team members to assist with analysis and modelling to provide advice about the impact of policies and reforms
undertake research to support the development of new approaches to the sourcing and use of data.
Prepare quality evidence-based written reports and correspondence
Typically, you will have worked as a data analyst previously, however you may also come from a Campaign Analyst or BI Analyst background.

Essential Skills and Experience: (please only apply if you have the following experience)
Strong analytical, data management and data insights commercial experience
3+ years' experience in programming, analytical and visualisations software such as SQL, SAS, R and Tableau
Demonstrable understanding of customer analysis, behavioural analysis, statistical modelling and performance analysis
Proven experience with improving the sourcing and accuracy of data
Previous report writing, excellent presentation and communication skills
Degree qualified in a business and/or quantitative field
Passion for analytics and its' applications
Benefits
High profile project
Multiple opportunities to learn and develop your existing skills
Pivotal role in the development and design of the market and policies
How to apply

Please only apply if you have valid Australian working rights."
Data Analyst,Data Analyst,Progressive Recruitment,Sydney NSW,New South Wales,$800 - $900 a day,https://au.indeed.com//rc/clk?jk=cb5a7c30a2edca1b&fccid=fff2d2ed103acb8c&vjs=3,"Data Analyst- Sydney CBD- Financial Services
What We Are Looking For

We are looking for a Technical Data / BI Analyst who will play a pivotal role in our Data Analytics / BI team, taking ownership of our Data Warehouse, and supporting our product, sales, leadership and marketing teams with insights gained from analysing company data. They must have a proven ability to drive business results with their data-based insights as well as have a passion for embracing new technologies ensuring that we are using our data sets in the most innovative ways possible.

What You'll Be Doing

Technical problem definition from end-user requests.
SQL query development and debugging.
Validation of data and dashboards.
Creation of Power BI reports including DAX formulas.
Ad-Hoc data request from across business functions.
Work with stakeholders throughout the organisation to identify opportunities for leveraging company data to drive business solutions.
Mine and analyse data from company databases to drive optimisation and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Coordinate with different functional teams to implement models and monitor outcomes.
Understanding of machine learning and AI and how to apply this to different analytical situations would be beneficial.Develop processes and tools to monitor and analyze model performance and data accuracy.
What We Are Looking For

Strong problem solving skills with an emphasis on product development.
Experience with SQL (T-SQL or PostgreSQL).
Strong DAX experience
Experience with Power BI or other Visualisation Software e.g. Tableau.
Great communication skills.
Ability to work collaboratively in a team.
Capability to work in a fast-paced environment.
ETL and Data-Warehouse design experience.
Experience working with and creating data architectures.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience using statistical computer languages (R, Python, etc.) to manipulate data and draw insights from large data sets would be highly beneficial.
If this role is of interest to yourself please 'apply now' or contact Paulina for further information.


To find out more about Progressive Recruitment please visit our website.
Award Winner for:

Best Medium Recruitment Company of the Year by Recruitment International 2018

Training & Development Initiative of the Year by Recruitment International 2018"
Digital Data Analyst,Data Analyst,Salt Recruitment,Sydney NSW,New South Wales,"$90,000 - $100,000 a year",https://au.indeed.com//rc/clk?jk=cbe37783b1344ff2&fccid=d35f6b081e467c24&vjs=3,"Job Title: Digital Data Analyst

Location: Sydney

Salary: $90,000 – $100,000 + super

Salt have partnered with a worldwide integrated advertising agency in Sydney. They’re seeking a Digital Data Analyst to join a new division they’ve recently launched, to accelerate growth and develop within them.

The company has built brands in competitive markets by offering multi-dimensional marketing solutions. They go beyond just an advertising company by engineering executions that speak to the consumer and not at them. This is an amazing opportunity to get join a company devoted to generating new values that help lead the world.

As the Digital Data Analyst, you’ll take ownership of the analysis of consumer purchase behaviour through a diverse footprint of customer data and deliver meaningful & critical insights in order to increase conversion and ROI.

Duties & Responsibilities of the Digital Data Analyst:

Working closely with clients , extracting data from multiple sources and develop reports that provide meaningful insights
Building dashboards that offer insights in a visually pleasing way
Working on campaigns and running performance analysis
Utilising a plethora of analytics tools to complete tasks
Experience required for the Digital Data Analyst:

Experience working within a retail or ecommerce space
Strong knowledge and proven experience with SQL
Ability to use; Adobe Analytics, Google Analytics and other digital analytics tools
Experience using social media analytics tools; facebook, google ad words
Experience with SAP, ideally Hybris
Ability to hit the ground running
Strong communication skills
Relevant qualification in analytics, computer science or a related field
If you are interested in the above position and feel that you have the skills required, please submit your CV or email sphillips@welovesalt.com.

Salt is acting as an Employment Agency in relation to this vacancy.

Job Information
Job Reference: JO-1910-154592
Salary:
Salary per: annum
Job Duration:
Job Start Date: ASAP
Job Industries: Technology
Job Locations: Sydney
Job Types: Permanent"
Data Analyst | Insurance | Contract & Perm Roles,Data Analyst,Ethos BeathChapman,Sydney NSW,New South Wales,"$120,000 - $200,000 a year",https://au.indeed.com//rc/clk?jk=e7a4faa96e07d4ee&fccid=12f7a39cc73d333f&vjs=3,"Job SearchTechnology & Telecommunications
Data Analyst | Insurance | Contract & Perm Roles"
Business Analyst/Data Analyst- ICT,Data Analyst,Paxus,Sydney NSW,New South Wales,$750 a day,https://au.indeed.com//rc/clk?jk=a7138465d51894d4&fccid=0be9b830285b4790&vjs=3,"Immediately Available - Contract- NSW Govt
Location : Sydney CBD- $750/day + Super
7 months with potential to extend- Desirable experience : ESRI
Primary purpose of the role Business Analyst/Data Analyst to lead review, analysis and capture of client's business requirements, processes and information needs across its various functions to identify changes that lead to business improvements. This role may include data cleansing activities associated systems integrations. Knowledge of GIS software is desirabl
Sydney
Primary purpose of the role

Business Analyst/Data Analyst to lead review, analysis and capture of client's business requirements, processes and information needs across its various functions to identify changes that lead to business improvements. This role may include data cleansing activities associated systems integrations. Knowledge of GIS software is desirable.

Key accountabilities


Drives the requirements gathering process, identifying what stakeholder input is required; Obtain formal agreement from diverse range of potentially senior stakeholders and recipients to the scope and requirements, plus the establishment of a base-line on which delivery of a solution can commence.
Consult with internal stakeholders and document user stories for functional and information requirements for CRM integration requirements with client's core regulatory systems
Provide business analysis support for in-flight projects
Provide advice about the feasibility and suitability of proposed solutions to optimise business performance seeking to exploit technology components
Facilitate strong working relationships with key stakeholders to support collaboration, the exchange of information and issues management to build on existing relationships and influence outcomes.
As part of project teams, work with IT stakeholders to obtain solution architecture and cost estimates and ensure business requirements are met by IT solutions that are developed
Provide plain language advice on technical issues to non-technical audiences

Key challenges


Identify interdependencies and balance competing demands to ensure project objectives are achieved
Establish effective teams and relationships with stakeholders

Key Skill Requirements


Excellent communication and experience in running workshops
A minimum of 5 years' experience in business analysis or a related field.
Significant experience in documenting use user stories, business and functional requirements
Exceptional analytical and conceptual thinking skills.
Experience in working with data and data cleansing activities
The ability to influence stakeholders and work closely with them to determine acceptable solutions.
High level understanding of agile and waterfall project management methodology
Desirable to have experience with GIS spatial software (ESRI)
Desirable to have experience using Confluence and JIRA for user stories and issue tracking

Advanced technical skills.

Excellent documentation skills.
Fundamental analytical and conceptual thinking skills.
Experience creating detailed reports and giving presentations including running workshops.
Advanced level in use of tools (Microsoft project, Visio, Excel and Word)
A track record of following through on commitments.
Excellent planning, organizational, and time management skills.
Experience leading and developing top performing teams.
A history of leading and supporting successful projects.

To be considered for the role click the 'Apply' button or for more information about this and other opportunities please contact Gunjan Navare on 02 9464 5805. Please quote our job reference number: 200191958

Reference Number: 200191958_157136295489087
Contact Details: Gunjan Navare"
Business Analyst/Data Analyst- ICT,Data Analyst,Paxus,Sydney NSW,New South Wales,$700 - $750 a day,https://au.indeed.com//rc/clk?jk=cb72df24ad905ea3&fccid=0be9b830285b4790&vjs=3,"Immediately Available - Contract- NSW Govt
Location : Sydney CBD- $750/day + Super
7 months with potential to extend- Desirable experience : ESRI
Primary purpose of the role

Business Analyst/Data Analyst to lead review, analysis and capture of client's business requirements, processes and information needs across its various functions to identify changes that lead to business improvements. This role may include data cleansing activities associated systems integrations. Knowledge of GIS software is desirable.

Key accountabilities

Drives the requirements gathering process, identifying what stakeholder input is required; Obtain formal agreement from diverse range of potentially senior stakeholders and recipients to the scope and requirements, plus the establishment of a base-line on which delivery of a solution can commence.Consult with internal stakeholders and document user stories for functional and information requirements for CRM integration requirements with client's core regulatory systemsProvide business analysis support for in-flight projectsProvide advice about the feasibility and suitability of proposed solutions to optimise business performance seeking to exploit technology componentsFacilitate strong working relationships with key stakeholders to support collaboration, the exchange of information and issues management to build on existing relationships and influence outcomes.As part of project teams, work with IT stakeholders to obtain solution architecture and cost estimates and ensure business requirements are met by IT solutions that are developedProvide plain language advice on technical issues to non-technical audiences

Key challenges

Identify interdependencies and balance competing demands to ensure project objectives are achievedEstablish effective teams and relationships with stakeholders

Key Skill Requirements

Excellent communication and experience in running workshopsA minimum of 5 years' experience in business analysis or a related field.Significant experience in documenting use user stories, business and functional requirementsExceptional analytical and conceptual thinking skills.Experience in working with data and data cleansing activitiesThe ability to influence stakeholders and work closely with them to determine acceptable solutions.High level understanding of agile and waterfall project management methodologyDesirable to have experience with GIS spatial software (ESRI)Desirable to have experience using Confluence and JIRA for user stories and issue tracking

Advanced technical skills.
Excellent documentation skills.Fundamental analytical and conceptual thinking skills.Experience creating detailed reports and giving presentations including running workshops.Advanced level in use of tools (Microsoft project, Visio, Excel and Word)A track record of following through on commitments.Excellent planning, organizational, and time management skills.Experience leading and developing top performing teams.A history of leading and supporting successful projects.

To be considered for the role click the 'Apply' button or for more information about this and other opportunities please contact Gunjan Navare on 02 9464 5805. Please quote our job reference number: 200191958
200191958_157136295489087"
Asset Engineer/Data Analyst,Data Analyst,Navartis Limited,Sydney NSW,New South Wales,$40 - $45 an hour,https://au.indeed.com//rc/clk?jk=fcc50dac445953e6&fccid=b515550f47bbd6ac&vjs=3,"Job description
Navartis have teamed up with a leading engineering organisation that is working on a large package of road maintenance works.

Due to the sheer scale of current work and tenders in the pipeline, a junior to mid level Asset Engineer/Data Analyst is required to join the team in an initial contract capacity and required for an Immediate start.

To be the successful candidate you should possess the following;
Excellent computer skills specifically data entry & Microsoft Excel (Macros)
Road maintenance contract experience
Experience working in the engineering contractor/consultancy space
Experience working in a fast paced/demanding environmnent
In return you will be provided a competitive hourly rate and get the opportunity to further your career with a leading Engineering organisation.
If you are Interested in this opportunity, please submit your application and one of our consultants will be in touch."
Data Analyst / Leading Data Analytics firm,Data Analyst,Salt Recruitment,Sydney NSW,New South Wales,"$120,000 - $140,000 a year",https://au.indeed.com//rc/clk?jk=6e0803904852497f&fccid=d35f6b081e467c24&vjs=3,"Data Analyst

Full Time, Sydney CBD

Leading Data Analytics Firm

Salt have partnered with a leading data analytics consultancy to hire a Data Analyst. The client has a unique approach in helping their customers solve the challenges of delivering amazing customer experiences across any and all digital channels. They take customers through a data-driven journey on how to best use their marketing tools and programs. Because their solutions rely heavily on data, this position is critical to the business – as is the entire data and analytics team.

As a Data Analyst you will report into the Analytics Strategy Lead, you’ll be working on analysing data in different formats and sizes using a plethora of tools; Adobe/Google Analytics & R, Python and SQL. You will work closely with stakeholders and other team members in developing and maintaining a reporting suite for the requests received from stakeholders both internally and externally.

What you’ll be doing as a Data Analyst:

Build strong and understanding relationships with customers, stakeholders and internal business units
Presenting data-based recommendations and insights tailored to clients needs and requirements
Supporting the lead for data and analytics within the business
Own the process for work delivery
Analysing small to large data sets
Using analytics tools such as: Google Analytics, Adobe Analytics or R, Python, SQL
Manage incoming requests from clients
Working closely with the business and clients
Assist in developing a method for automating on-going BAU reporting
Constantly search for insights that drive value to the client
Skills required for a Data Analyst:

Proven background in finding meaningful insights that drive business value
Strong experience utilising tools such as: Google Analytics, Adobe Analytics, R, Python Or SQL
Worked in customer facing roles before whilst still being hands-on
Strong communication skills
Worked in highly analytical roles
Please submit your resume for immedaite review.

www.welovesalt.com

Salt is acting as an Employment Agency in relation to this vacancy.

Job Information
Job Reference: JO-1907-151399
Salary: AU$120000 - AU$140000.00 per annum
Salary per: annum
Job Duration: 12 Months
Job Start Date: 5/08/2019
Job Industries: Technology
Job Locations: Sydney
Job Types: Permanent
Job Skills: Adobe, Google Analytics, Python and SQL., R"
Data Analyst | Consumer Finance | SAS | SQL,Data Analyst,Ethos BeathChapman,Sydney NSW,New South Wales,"$90,000 - $120,000 a year",https://au.indeed.com//rc/clk?jk=80d0be351cd89248&fccid=12f7a39cc73d333f&vjs=3,"Job SearchTechnology & Telecommunications
Data Analyst | Consumer Finance | SAS | SQL"
Senior Data Analyst | DW | BI,Data Analyst,Ethos BeathChapman,Sydney NSW,New South Wales,"$700 - $1,000 a day",https://au.indeed.com//rc/clk?jk=6d50dab3a7cc6a46&fccid=12f7a39cc73d333f&vjs=3,"Job SearchTechnology & Telecommunications
Senior Data Analyst | DW | BI"
Data Analyst – Corporate Actions/ Security Pricing / SQL,Data Analyst,Anton Murray Consulting,Sydney NSW,New South Wales,"$80,000 - $100,000 a year",https://au.indeed.com//rc/clk?jk=d629ea336df48004&fccid=f23308cafac7f4e6&vjs=3,"Our client is seeking experienced corporate actions candidates as they are expanding its team responsible for maintaining the integrity of all static data critical to the firm encompassing instrument definitions and related pricing information.

The new opening of Data Analyst will work with a senior analyst to process, store, transform and distribute these large and diverse data sets aligned with the business’ needs.

This role will have a high level of exposure to the operations of financial markets, in particular corporate actions, the challenges faced with trading across multiple time zones, asset classes and country specific risks/requirements.

Responsibilities:

Manage corporate actions impacting the business, including, but not limited to, researching breaks and communicating important events
Monitor data quality, namely reviewing daily reports for breaks/errors and subsequently researching and resolving any issues
Analyse existing maintenance processes for areas of improvement (i.e. automation opportunities)
Test system enhancements ensuring resultant data meets release requirements
Track all vendor communications including change notifications and file content/delivery issues
Experience:

2 years minmun corporate actions experience (required)
Understanding of financial instruments including equities and derivatives as well as the impact(s) of corporate actions
Familiarity of market data vendors such as Bloomberg and Reuters
Foundation in SQL queries/relational database concepts (preferably Oracle or MySQL) – held highly
Strong interpersonal skills and the ability to work well in a team environment
Communicate effectively with a range of technical and non-technical staff"
SAP Data Analyst,Data Analyst,Progressive Recruitment,Sydney NSW,New South Wales,$400 - $500 a day,https://au.indeed.com//rc/clk?jk=d3dead8720e2fcb4&fccid=fff2d2ed103acb8c&vjs=3,"Junior SAP Data Analyst- 6 month contract- Sydney
An opportunity has become available within the Enterprise Services group, for a Data Analyst focused on SAP core data maintenance.

This role is a busy internally focused position, which offers an excellent opportunity to learn about our business and clients from the ground up. While in the Finance function, the team is considered the interface between the IT and Finance functions - hence you will gain exposure to both these areas. You will gain detailed business system and process knowledge and build relationships across the organisation, while also having an opportunity to contribute to significant continuous improvement projects as they arise.

Key responsibilities in the role include:

Actioning business requests through our online helpdesk. (Note, this is *not* a technical IT helpdesk nor a call centre position).
Effecting data and configuration changes in key core systems (primarily SAP), which will include Material, Vendor, Item and Customer related information.
Ensure master data is executed and performed within the Commercial remit
Participation on broader internal and cross functional initiatives
Identifying and actioning internal continuous improvement opportunities
Focusing on delivering reporting needs to ensure data quality governance and SLA's/KPIs are being adhered to
You will also need to demonstrate your strength particularly in the following Behaviours that Add Value:

Disciplined thought & disciplined action
Keep Promises
Decide and act fast
Be authentic
Do the right thing for the long term
The role will suit someone with 2+ years work experience in customer service, data administration, general support or entry level IT or finance master data positions. A demonstrated background in meeting customer requirements in a timely manner, problem solving, accuracy and attention to detail, the ability to learn new systems and some existing technical skills (intermediate excel as a minimum, SQL and Macro a plus) will be required. Other technical skills such as programming or experience in automating data maintenance or other manual processes are not required but would be viewed favourably.

Accounting qualifications are not required, however a background in Data and IT is an advantage.

Please contact Paulina for further information or 'apply now' and i will give you a call for further information.


To find out more about Progressive Recruitment please visit our website.
Award Winner for:

Best Medium Recruitment Company of the Year by Recruitment International 2018

Training & Development Initiative of the Year by Recruitment International 2018"
Data Analyst,Data Analyst,Hudson,Hunter Valley NSW,New South Wales,"$97,000 a year",https://au.indeed.com//rc/clk?jk=968971c620b39347&fccid=431d2ca6de573e38&vjs=3,"Large Digital Transformation Project
12 Month Contract
Fantastic company perks & culture
Large Newcastle based government organisation who is currerntly undertaking a large digital transformation project is seeking a Data Analyst who will be accountable for providing accurate and timely qualitative and quantitative analysis and impart with actionable insights. Their key focus is to evaluate data and offer sophisticated interpretations to continually improve the experience and satisfaction across customer journeys and product design to drive success.

This is a contract opportunity for 12 months with salary up to $97,000 per annum.
Essential Requirements
Bachelor's Degree in a Computing, Mathematical or Analytical discipline or a related qualification, and/or demonstrated capability through past employment experience.
Demonstrated aptitude for understanding, manipulating and cleaning complex datasets.
Sophisticated written and verbal communication skills and comfortable presenting findings to all levels.
Sound knowledge and/or practical experience in working with data capture, extraction, analysis and preparation of reports to assist in business planning, forecasting and process improvements.
Demonstrated strong analytical skills.
Ability to deal with challenges creatively to achieve business focused solutions.
Desirable
SCRUM certification.

For further enquiries please contact Craig BIrd 0249272236 quoting ref 2Q/05179


2Q/05179"
Senior Data Analyst,Data Analyst,HAYS,Sydney Western Suburbs NSW,New South Wales,"$80,000 - $90,000 a year",https://au.indeed.com//rc/clk?jk=c5c05b1c99411bad&fccid=31670bef3ae6497b&vjs=3,"A Senior Data Analyst is needed to assist this peak organisation working with aboriginal communities.
Your new company

This not for profit organisation focuses on aboriginal well-being and making a difference within out of home care services as well as family welfare. They are currently undergoing a period of exciting growth and looking for an experienced Senior Data Analyst to add value to the team.

Your new role

This exciting new role will require you to:

Develop and create a whole new data system to support projects, advising on best systems to use and using initiative and expertise to do soDeliver operational frameworksRun workshops with aboriginal communities to give advice on new systems implemented

What you'll need to succeed

You will need to have:

Extensive experience with data systems, with the initiative to create new systems to implementExperience collecting and reporting on data setsUnderstanding issues facing aboriginal communities, preferably having worked with communities beforeAbility to provide advice and recommendations for changeExcellent written and oral communication skills to pitch new ideas to stakeholders and communities


What you'll get in return

This fantastic role is suitable if you are looking to further your career within the not for profit sector. The salary is $80,000 - $90,000 dependent on your experience, and is immediately available on a permanent basis.

What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, alternatively please contact myself; Jennifer Lawless on Jennifer.lawless@hays.com.au or +61(02)90496951 if you have any questions.

#2285845"
Senior (Fraud) Data Analyst,Data Analyst,Decipher Bureau,Sydney NSW,New South Wales,"$160,000 - $190,000 a year",https://au.indeed.com//rc/clk?jk=baa293a3fbc5d687&fccid=d090b02e277f8afe&vjs=3,"Senior Fraud Data Analyst
Attractive salary package
Sydney CBD
Our client is a high profile JV, based in the heart of Sydney CBD, and offers members data sharing and a united approach to reducing and preventing financial fraud and cyber crime.

Due to growth, this newly created role of Senior Fraud Data Analyst, will be responsible for creating actionable intelligence for distribution to Members/Participants.

You'll have significant Alteryx workflow management and demonstrable experience tagging, sorting, and linking of related fraud alerts.

With exceptional communication skills you'll translate business and operational information into data that can be consumed by members. Additionally you'll be responsible for facilitating in system collaboration around data, intelligence and investigations

To be successful in securing an interview you will have:
Background in Fraud - data analytics, insights and trend awareness
Alteryx workflow management
Tagging, Sorting, Linking of related Fraud Alerts
Data management, testing, quality, data tables management
Alteryx and Tableau reporting experience
Significant stakeholder management
This small and dynamic team move at a rapid pace so you’ll bring with you a high energy level and a willingness to work outside the scope of the role.

This is a high profile role within the Financial industry and you will engage with a number of senior stakeholders within law enforcement, government and the financial sector.

HOW TO APPLY
Click APPLY or contact Matt on 0417688772 for a confidential discussion today.

Decipher Bureau and the clients we partner with are equal opportunity employers. All applicants will be considered for employment without attention to race, colour, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.
3007170"
Senior Actuarial / Data Analyst (Ref: 4580),Data Analyst,Enterprise IT Resources Pty Ltd,Hills District NSW,New South Wales,"$120,000 - $140,000 a year",https://au.indeed.com//rc/clk?jk=4361cd5c4f242f32&fccid=936ebb0f42ae5c41&vjs=3,"The Company
Our client is a reputable financial services company based in the Greater Western Sydney region. The working environment can be described as friendly, flexible, professional and collaborative with excellent career development and growth opportunities. Other perks include an on-site gym, weekly free lunches, social events and more.
The Role
As Senior Analyst and 2IC to the Analytics Lead you'll be responsible for mentoring junior analysts and delivering a range of end to end projects across the actuarial and commercial areas such as actuarial pricing work, propensity and churn modelling, elasticity modelling and media mix modelling.
The key accountabilities for the role will cover a 50/50 mix of actuarial pricing and valuation work as well as analytics and insights related tasks such as development of machine learning and / or statistical models to optimise various areas of the business.
Essential Skills & Experience
Tertiary qualification in Actuarial Studies
4 - 6 years' commercial experience in an analytics or data driven role
Strong experience and practical understanding of statistical modelling and machine learning techniques
Experience with various types of data sets
Strong conceptual, problem solving and analytical skills with high attention to detail
Strong communication and stakeholder management skills
Well-versed in SQL, advanced MS Excel, Python and/or R
Non-Essential / Highly Advantageous Skills & Experience
Commercial pricing experience in either general or life insurance or progress in Part III pricing exam
Experience as a technical reviewer for various types of models (e.g. GLM, k means cluster, random forests)
Experience working in a cross functional team
Familiar with Agile / JIRA / GIT
Benefits
Tangible mid to long term career development prospects with a great organisation currently in massive growth phase
Actuarial study support
On site gym, coffee shop, free weekly lunches, social events
Walking distance from train station
Flexibility
How to apply

Please only apply if you have valid Australian working rights."
Technical Market Data Support Analysts,Data Analyst,Spark Recruitment,Sydney NSW,New South Wales,$650 - $680 a day,https://au.indeed.com//rc/clk?jk=d1d4908959cd309b&fccid=331341a561cbfd66&vjs=3,"Market data analysis and data conversion (ETL) role.
Sydney CBD Location
Working with a recognized financial services company
Working within this reputable financial services company your focus will be improving the quality of the trading market data within the application. This is a role that sits within the Integration team and offers the opportunity to use your market data experience to the full.
To make sparks fly you will have:
3 to 5 years of commercial experience in the trading/financial services technology space
Solid data analysis/ETL experience with market and reference data
A passion of working with data, potentially data conversion (ETL) and manipulation
Previous commercial experience using Linux including a good knowledge of scripting, Python, Perl etc
Excellent verbal and written communication skills
Knowledge of change management processes
Previous experience working with market data vendors such as ICE, Thomson Reuters, Bloomberg or
Ability to multi-task, possess excellent time and priority management skills and a have a self-motivated attitude.
Previous experience in working in a globally distributed team is required
What makes this role shine?
Working in a high caliber global company
Attractive renumeration rate
Ability to learn and progress your career
Spark your interest?
To find out more about this exciting Technical Data Analyst role please apply by attaching your resume or contact Jem Ang on 02 80907781"
Junior Data Analyst,Data Analyst,2hats,Sydney NSW,New South Wales,$20 - $25 an hour,https://au.indeed.com//company/2hats/jobs/Junior-Data-Analyst-024ed8284fc151f3?fccid=6a912c7c7c29a571&vjs=3,"If you are a data scientist or self-proclaimed ""data geek"" then look no further! THIS IS THE ROLE FOR YOU! This is an amazing opportunity to work closely with the Managing Director of an innovative company.You'll be using the newest tools for data analysis. This role is ideal for someone who wants the opportunity to grow with the company. They are a small diverse team with a can-do attitude. You can be sure that your voice will be heard and ideas appreciated!Responsibilities: Analyzing client dataData visualization with tools like TableauAbility to present data in an organized wayDevelop models helping different facets of the business utilize customer dataAbout you: You're currently studying or you're recent grad between 0 - 3 years.Experience with Data Visualization tools.Experience with 3rd party data tools like Bombora.Enjoy working with a casual but high performing team.Self-starting & takes ownership.Excellent communication.Creative thinking and problem-solving.Unrestricted working rights in AustraliaThis position is flexible and part-time is a possibility for the right candidate.We're excited to hear from you if you meet the above! Apply today and get a response quickly : )Job Types: Full-time, Part-timeSalary: $20.00 to $25.00 /hourWork Eligibility:The candidate can work permanently with no restriction on hours (Required)"
Junior Data Analyst,Data Analyst,ActiveXchange,Darlinghurst NSW,New South Wales,"$45,000 - $50,000 a year",https://au.indeed.com//company/ActiveXchange/jobs/Junior-Data-Analyst-09b446181a1cae3c?fccid=d1dabf3f0c8bc684&vjs=3,"At ActiveXchange, we want to positively influence the activities of over 10 million people across Australia and New Zealand by using data and analysis to help companies and governments provide better, more affordable facilities (gyms, swimming pools, sports fields etc) in the right places, open at the right times. Over the past 12 months we've seen this mission take hold and are ready to take this to the next level by really ensuring we know why one person would be more active than another. www.activexchange.orgSo, how did we do it? We utilize millions of data points to understand why one person would be fit and healthy and another might struggle to identify what changes are needed either at a gym, leisure centre, sports association or other to accommodate both.If you would like to join an small energetic but highly motivated team and work in a dynamic, high-energy, high-growth field where you can really have an impact and make a difference immediately we would love to hear from you.Job descriptionThis role is a fantastic opportunity for a recent graduate with a business and analytical background. You must be eligible to work Full-Time (Monday to Friday) for an initial 3 months. We are looking for a driven, communicative person with strong analytical and problem solving skills. Furthermore we are looking for a tech savvy person with experience using SQL and Google Sheets/Excel, ideally with some visualization experience with Power BI.On a daily basis, you will be at the center of our growth activity, responsible for completing projects, helping format data, working with the team to automate and improve models which all help in growing our user base and increasing their retention of gym/ sports members.Mandatory requirementsYou have...A Degree in Business, Engineering, Mathematics, Sciences or EconomicsAn outstanding level of numerical and analytical thinking with a very logical approachExperience working with SQL and Google Sheets/Excel at an advanced level, with the aspiration to expand your skills to other data analytical toolsIdeally some experience with Power BI/ Google Data StudioThe ability to manage a project from start to finish and deliver on timeExcellent interpersonal and communication skills with both technical and non-technical individualsYou are ...Obsessed with sport/ gym/ leisure!Proactive, ambitious and collaborativeMotivated by being part of an extremely fast-paced business and aren’t phased my constant changeWhat we offer...45-50k FTE salaryYou work in a passionate and dynamic environmentFlat hierarchies, constant learning with plenty of room for personal growthDuration:  3 Months paid position. You must be able to commit Full-Time (Monday to Friday 9 am – 5.30 pm). You must have the right to work in Australia for the duration of the contract. Please write a cover letter as part of the application.Start date:  October/NovemberJob Type: Full-timeSalary: $45,000.00 to $50,000.00 /yearWork Eligibility:The candidate can work temporarily with no restriction on hours (Required)"
